TARGET_B,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_MALE_VETERANS,PCT_VIETNAM_VETERANS,PCT_WWII_VETERANS,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,PER_CAPITA_INCOME
1,17,37,0,C,2,26,H,F,4,0,P,0,,1063,294,72,0,49,12,68,0,0,F,1,0.2,20,0.5,20,1,1,6,14,20,1,20,0,20,20,20,5,11,17,17,18383
1,41,51,0,S,1,12,H,F,4,0,B,0,8,1705,512,84,0,25,19,40,0,0,A,1,0.071,15,0.2,15,1,1,10,28,25,2,12.5,5,15,10,15,4,10,20,44,20460
0,89,37,0,S,1,11,H,F,4,1,B,1,7,1339,409,48,1,26,27,21,1,0,A,3,0.19,13.75,0.2,12.5,4,2,26,66,177,12,14.75,15,20,5,15,6,13,15,80,18082
0,113,,0,C,2,26,H,M,5,1,B,7,4,1063,294,72,0,49,12,68,1,1,S,2,0.222,10,0.2,10,2,1,22,61,271,33,8.21,6,11,5,10,3,6,15,113,18383
0,29,73,0,S,1,12,U,F,4,0,M,0,,883,328,45,0,23,39,25,0,0,N,1,0,0,0,0,0,0,5,15,15,1,15,0,15,15,15,3,10,23,23,18195
0,29,37,0,S,2,18,U,M,1,1,B,12,,355,303,58,0,22,8,40,1,0,A,3,0.333,5.75,0.5,6,4,3,10,24,26,5,5.2,7,10,3,10,6,14,16,29,11959
0,29,,0,S,1,12,U,F,,0,N,0,,756,541,97,0,38,30,28,0,0,A,3,0.231,8.67,0,0,3,0,9,25,36,4,9,6,11,5,10,6,13,15,30,18646
0,29,,0,R,2,44,U,F,,0,N,0,,913,403,73,0,31,33,26,1,1,S,1,0.188,8.33,0.286,5,3,2,10,24,25,3,8.33,10,15,5,15,5,11,17,33,14975
1,29,47,0,S,2,18,H,F,4,0,B,9,,978,301,55,0,27,26,21,1,0,A,4,0.294,5,0.333,5,5,3,13,30,35,7,5,0,5,5,5,6,12,17,33,14771
0,17,79,0,S,1,13,H,F,7,0,B,1,,466,209,72,0,36,14,50,0,0,F,1,0.2,15,0,0,1,0,5,13,15,1,15,0,15,15,15,4,11,16,16,10558
1,89,56,0,S,1,12,H,F,7,1,B,11,8,1380,557,94,3,24,39,25,1,7,A,1,0.15,12,0.111,12,3,1,23,60,166,16,10.38,8,13,5,12,5,12,15,80,18328
0,41,,0,S,3,21,H,M,3,0,M,3,4,639,329,77,0,29,17,31,1,0,A,3,0.211,9.25,0.333,10.67,4,3,15,37,67,7,9.57,7,12,5,10,6,14,16,44,12869
1,65,,0,S,2,20,U,F,,1,N,0,9,1030,375,81,0,33,21,45,0,0,A,1,0.154,15,0,0,2,0,12,35,36,3,12,14,20,6,20,6,14,18,56,17204
0,101,45,0,S,3,21,H,M,7,1,B,9,,490,254,77,0,28,26,48,1,0,A,2,0.158,10.33,0,0,3,0,21,60,82,11,7.45,6,11,5,10,5,12,18,93,11373
0,17,51,0,S,2,20,H,M,7,0,P,0,,1087,390,69,0,28,20,35,0,0,F,1,0.2,25,0.5,25,1,1,6,14,25,1,25,0,25,25,25,5,12,16,16,15677
0,89,,0,S,2,20,H,U,5,1,B,6,6,1047,366,69,0,33,19,34,1,0,A,1,0.1,17,0.1,18,2,1,24,63,117,9,13,13,18,5,18,6,15,21,81,17932
0,113,45,0,S,2,20,H,M,5,0,B,3,7,1058,400,71,0,31,31,28,0,0,L,1,0.158,9.33,0.2,8.5,3,2,26,66,113,15,7.53,8,11,3,11,4,11,15,113,16269
1,137,74,0,S,2,16,H,M,2,0,M,7,5,868,357,98,0,43,25,47,1,1,S,4,0.421,3.5,0.545,3.67,8,6,34,75,97,27,3.59,2,5,3,5,6,12,17,126,13378
0,101,83,0,S,2,18,H,F,5,1,B,9,8,777,401,73,1,27,39,16,1,1,S,4,0.438,9.29,0.556,9.2,7,5,18,45,116,17,6.82,9,11,2,11,4,9,21,101,14932
0,113,44,0,S,2,17,U,F,3,0,P,0,4,986,355,45,0,23,37,29,1,11,A,1,0.053,13,0,0,1,0,27,69,145,17,8.53,8,13,5,10,5,13,18,113,15261
1,113,52,0,S,2,17,U,U,,0,N,0,6,1708,342,68,0,14,53,0,1,1,S,2,0.227,16,0.364,16,5,4,30,73,203,16,12.69,15,20,5,16,6,13,19,113,21795
0,29,,0,R,2,44,H,F,1,0,P,0,,653,361,75,1,33,34,25,0,0,A,1,0.154,12.5,0,0,2,0,8,22,25,2,12.5,15,20,5,20,4,9,25,31,13623
0,125,65,0,S,2,18,U,M,1,1,P,0,7,928,438,90,0,33,39,29,0,0,A,2,0.143,17.33,0,0,3,0,25,60,112,10,11.2,15,20,5,20,6,13,18,123,14537
1,17,65,0,C,2,25,H,M,4,0,P,0,,960,344,45,0,33,23,27,1,0,F,1,0.143,20,0,0,1,0,6,15,20,1,20,0,20,20,20,4,10,20,20,16580
0,29,,0,C,3,30,U,M,2,1,P,0,,606,282,68,0,23,22,41,0,0,A,1,0.133,15,0.167,15,2,1,9,24,30,2,15,0,15,15,15,4,10,23,32,10250
0,41,45,0,C,3,30,U,F,3,0,P,0,,482,263,39,0,20,32,23,0,0,A,3,0.286,8.17,0.1,5,6,1,15,35,54,7,7.71,6,11,5,11,6,12,19,40,11003
0,41,47,0,C,3,30,H,M,5,1,B,1,3,613,227,87,0,26,24,24,0,0,A,1,0.118,15,0,0,2,0,13,32,60,4,15,0,15,15,15,4,8,18,45,10213
0,65,65,0,C,2,27,H,M,3,1,B,0,4,697,320,75,0,32,6,45,0,0,A,1,0.1,15,0.2,15,2,2,19,49,60,6,10,10,15,5,15,6,14,16,65,12602
0,101,63,0,C,2,27,H,F,5,0,B,5,4,642,320,87,0,26,14,47,0,0,A,2,0.111,19,0,0,2,0,22,54,80,8,10,15,20,5,20,6,13,19,90,12295
1,137,84,0,C,3,30,H,M,2,0,P,0,4,587,313,64,0,33,33,10,1,7,A,1,0.158,6.67,0.125,5,3,1,30,74,111,20,5.55,5,10,5,10,5,12,18,124,15084
1,29,,0,S,1,12,U,F,,0,N,0,,1010,547,97,0,18,58,14,0,0,N,2,0.25,15,0.333,10,2,1,7,18,30,2,15,10,20,10,20,5,12,15,22,18137
0,41,55,0,C,1,24,H,F,6,1,B,3,5,893,353,58,0,30,27,30,0,0,A,3,0.263,13,0.3,15,5,3,16,38,80,7,11.43,15,20,5,15,6,13,21,45,15472
1,89,82,0,S,1,12,H,M,2,1,B,2,7,1008,450,93,0,30,28,40,1,0,A,2,0.182,15.25,0.182,12.5,4,2,25,64,160,13,12.31,15,20,5,20,6,13,18,81,19493
1,113,78,0,C,1,22,H,M,5,0,P,0,7,1102,271,37,0,31,32,34,1,10,A,1,0.125,12.5,0.286,12.5,2,2,25,68,114,13,8.77,12,15,3,15,5,12,21,113,22625
0,125,73,0,C,2,25,U,F,1,0,P,0,4,989,365,80,0,21,21,39,1,6,A,1,0.111,8,0.111,5,2,1,31,81,319,33,9.67,10,15,5,11,5,12,20,124,13066
0,29,37,0,C,1,24,H,M,5,0,P,0,,1101,402,67,0,34,34,38,0,0,N,1,0.1,20,0.25,20,1,1,6,16,20,1,20,0,20,20,20,3,8,24,24,15972
1,29,33,0,T,2,40,H,M,5,1,B,0,,1216,449,78,0,26,35,22,1,4,A,1,0.158,15,0.222,15,3,2,13,29,45,3,15,10,20,10,15,6,12,20,33,16243
0,77,34,0,S,2,17,U,F,,0,N,0,4,1138,324,27,1,29,30,17,0,0,A,2,0.1,10,0.111,5,2,1,20,49,53,8,6.63,14,15,1,15,6,13,18,72,16572
0,137,17,0,S,2,16,H,U,5,1,B,8,5,1041,349,89,0,34,47,37,1,1,S,3,0.238,10.2,0.273,9.67,5,3,34,85,234,38,6.16,9,12,3,12,6,13,17,129,14345
0,29,53,0,C,1,24,H,F,5,1,B,3,,1842,498,78,0,21,33,41,1,0,N,3,0.273,10.67,0.6,10.67,3,3,9,23,32,3,10.67,2,12,10,12,6,14,16,23,27858
1,29,37,0,C,1,22,U,M,2,0,P,0,,1418,415,30,0,18,29,13,0,0,A,1,0.118,16.5,0.286,16.5,2,2,10,24,33,2,16.5,7,20,13,20,4,9,24,32,26282
1,65,86,0,C,1,22,H,F,3,1,B,25,7,1240,395,67,0,27,35,37,1,0,A,4,0.333,5.71,0.455,5.6,7,5,20,50,86,16,5.38,4,7,3,5,6,13,15,57,19153
0,101,40,0,C,1,23,H,M,7,1,B,2,9,1429,444,65,0,11,42,58,0,0,A,1,0.053,17,0.111,17,1,1,23,58,127,7,18.14,10,25,15,17,5,12,20,90,23698
0,101,,0,C,1,22,U,F,2,1,M,0,,1129,271,32,0,20,24,37,0,0,A,1,0.059,35,0,0,1,0,19,52,75,4,18.75,25,35,10,35,5,10,26,97,18810
0,101,43,0,C,2,27,H,U,2,0,B,3,6,1123,412,83,0,28,32,29,1,1,S,4,0.263,8.4,0.333,7.67,5,3,26,72,240,28,8.57,15,17,2,12,6,14,18,101,16968
0,113,83,0,C,1,23,H,M,1,1,P,0,,1279,356,76,0,28,16,50,0,0,A,1,0.182,13,0.4,13,2,2,20,50,53,7,7.57,12,15,3,15,4,11,21,105,23045
0,137,70,0,C,1,23,H,F,4,1,B,6,9,1490,324,46,0,35,23,46,0,0,A,1,0.048,20,0,0,1,0,33,71,240,11,21.82,30,40,10,20,5,12,15,112,17335
0,77,43,0,C,1,24,H,F,7,1,P,0,9,1682,694,97,0,32,53,7,0,0,A,1,0.063,30,0,0,1,0,19,47,100,4,25,10,30,20,30,6,13,18,68,29409
0,89,47,0,C,1,24,H,M,7,1,B,8,8,1250,537,96,0,28,21,41,0,0,A,1,0.143,22.67,0.091,18,3,1,26,64,186,13,14.31,20,25,5,25,6,13,18,88,17954
1,137,63,0,C,1,24,H,M,3,1,B,0,8,1250,537,96,0,28,21,41,1,6,A,1,0.118,15,0.125,15,2,1,29,70,160,21,7.62,12,15,3,15,4,9,26,130,17954
0,137,61,0,C,1,24,H,M,7,1,B,20,9,1614,518,98,0,32,32,36,1,3,A,1,0.143,18.67,0.091,20,3,1,34,74,199,15,13.27,15,20,5,17,6,13,18,122,19728
1,137,58,0,C,1,24,H,F,7,1,P,0,7,1614,518,98,0,32,32,36,1,1,S,4,0.25,4.6,0.364,4.5,5,4,31,65,72,16,4.5,3,6,3,5,6,12,18,125,19728
0,41,,0,C,2,25,U,F,6,1,B,0,,726,385,95,0,18,21,17,0,0,A,4,0.353,3.67,0.25,4,6,2,13,31,32,10,3.2,3,5,2,5,6,12,18,45,12449
0,53,43,0,C,1,22,U,F,3,1,P,0,5,1322,381,25,0,17,49,3,0,0,A,1,0.118,50,0,0,2,0,16,41,125,3,41.67,25,50,25,50,6,13,25,52,22736
0,89,79,0,C,1,24,H,M,1,1,B,3,8,1021,502,92,0,17,55,23,1,0,A,2,0.182,11.75,0.182,10,4,2,23,54,97,10,9.7,12,15,3,15,6,13,18,86,19841
1,41,,0,R,2,49,U,M,,0,N,0,,549,292,71,0,32,27,29,1,1,S,2,0.3,17.5,0.4,20,6,4,15,40,115,7,16.43,10,20,10,20,6,15,16,41,11100
0,17,67,0,S,1,13,H,F,6,0,B,2,,3230,762,89,0,40,15,66,0,0,F,1,0.143,20,0.333,20,1,1,6,15,20,1,20,0,20,20,20,4,10,20,20,51200
1,29,75,0,S,1,14,H,F,7,1,B,1,,3359,878,96,0,19,27,44,1,0,N,4,0.4,4.75,0.6,4.67,4,3,9,24,29,5,5.8,7,10,3,6,6,15,16,24,35266
0,29,67,0,S,1,14,H,M,7,1,B,0,,3359,878,96,0,19,27,44,0,0,A,3,0.188,8.33,0.143,10,3,1,11,28,35,4,8.75,5,10,5,10,6,12,18,32,35266
1,65,65,0,S,1,13,H,F,7,0,P,0,9,3573,1245,99,4,32,0,71,0,0,A,1,0.111,15,0.222,15,2,2,18,43,62,6,10.33,13,18,5,18,6,13,20,57,83519
0,65,61,0,S,1,13,H,M,7,0,B,0,9,1918,460,90,0,30,19,41,1,0,A,1,0.059,20,0,0,1,0,16,40,48,5,9.6,17,20,3,20,5,12,15,57,33129
0,65,46,0,S,1,13,U,M,,0,N,0,8,1720,504,74,0,19,16,20,0,0,A,1,0.045,25,0.091,25,1,1,21,54,125,5,25,0,25,25,25,6,13,17,65,28637
0,77,86,0,S,1,14,H,M,7,1,B,0,9,4109,913,90,0,32,13,63,0,0,A,1,0.118,27.5,0,0,2,0,14,37,110,5,22,20,30,10,25,4,8,25,75,45844
0,125,36,0,C,1,24,U,F,6,0,P,0,8,2500,505,90,0,27,37,33,1,1,S,2,0.143,8,0.2,8,3,2,30,73,123,18,6.83,7,10,3,10,6,13,18,122,26626
0,137,85,0,C,1,24,U,F,6,0,P,0,9,3139,591,65,0,37,25,38,1,1,S,3,0.3,12,0.545,12,6,6,33,87,224,24,9.33,8,13,5,13,6,16,16,130,33236
0,17,,0,S,1,13,U,M,,0,N,0,,2103,480,86,0,17,30,70,0,0,F,1,0.2,15,0.5,15,1,1,5,15,15,1,15,0,15,15,15,4,13,16,16,18702
1,29,55,0,S,1,14,H,F,7,0,P,0,,2016,618,97,0,32,21,40,0,0,A,3,0.294,8.6,0.25,10,5,2,12,29,43,5,8.6,5,10,5,10,5,11,18,32,26626
1,41,71,0,C,1,23,H,M,6,1,B,1,,1413,414,84,0,38,10,65,0,0,A,2,0.091,8.5,0.182,8.5,2,2,18,41,64,8,8,10,15,5,15,6,13,18,45,30680
0,41,44,0,S,1,11,H,F,5,1,B,0,6,1149,349,88,0,36,30,51,0,0,A,2,0.143,18.33,0.2,17.5,3,2,16,39,72,6,12,15,20,5,20,6,13,18,45,19046
0,53,52,0,S,1,13,U,M,4,1,M,5,9,1683,572,88,0,22,17,38,0,0,A,1,0.067,25,0,0,1,0,13,33,45,2,22.5,5,25,20,25,5,10,26,51,21342
0,77,71,0,C,1,23,H,M,7,1,M,5,7,1413,414,84,0,38,10,65,0,0,A,1,0.091,26,0.091,26,2,1,23,54,169,7,24.14,7,27,20,26,6,12,24,69,30680
0,77,83,0,S,1,13,H,F,4,0,M,8,5,1440,455,98,0,42,0,58,0,0,A,1,0.091,18.5,0.091,16,2,1,23,57,137,12,11.42,16,21,5,21,5,10,26,74,18568
0,137,82,0,S,1,13,U,M,4,1,M,0,7,1350,410,89,0,45,14,61,0,0,A,3,0.3,5,0,0,3,0,15,43,84,22,3.82,3,5,2,5,3,6,15,130,18885
0,65,31,0,R,2,44,H,F,6,0,P,0,4,691,325,70,0,29,25,27,0,0,E,1,0.063,20,0,0,1,0,15,41,74,5,14.8,10,20,10,20,2,9,15,56,11997
0,17,38,0,S,1,14,H,F,7,0,P,0,,1481,487,57,0,27,54,14,0,0,E,1,0.5,50,0,0,1,0,4,10,50,1,50,0,50,50,50,3,8,15,15,23279
0,17,83,0,S,2,20,H,F,2,1,B,3,,956,337,51,1,17,31,20,0,0,F,1,0.2,18,0,0,1,0,5,12,18,1,18,0,18,18,18,4,10,15,15,15260
0,29,40,0,S,1,15,H,M,3,0,B,32,,643,301,47,0,31,25,36,1,0,A,2,0.25,11.67,0.5,11.67,3,3,10,26,35,3,11.67,15,20,5,20,6,14,21,28,17821
0,41,70,0,S,1,12,U,M,5,0,P,0,8,1187,508,96,0,34,19,25,1,0,A,1,0.143,13,0.182,11,3,2,16,37,55,5,11,12,17,5,17,5,10,26,44,17190
1,137,,0,S,2,20,U,F,,0,N,0,,881,392,77,0,24,17,17,1,1,S,2,0.15,8.33,0.1,10,3,1,29,69,80,13,6.15,5,10,5,10,6,12,17,122,14377
0,41,48,0,S,1,12,H,F,5,1,B,9,,1088,483,88,0,30,38,23,0,0,A,2,0.143,13.67,0.1,11,3,1,15,34,53,5,10.6,10,15,5,15,6,12,17,40,18109
0,77,77,0,S,1,12,H,M,3,1,M,5,7,1088,483,88,0,30,38,23,1,1,S,2,0.15,12.33,0.2,12.5,3,2,23,58,124,14,8.86,10,13,3,13,6,13,17,77,18109
0,137,43,0,C,1,24,H,F,6,1,B,1,8,1280,543,95,0,25,49,31,1,4,A,1,0.2,10.5,0.4,10.5,4,4,32,69,88,14,6.29,13,15,2,15,6,11,24,126,19232
0,53,,0,S,1,14,U,F,,0,N,0,9,882,496,93,0,37,25,37,1,0,A,1,0.105,13.5,0.125,15,2,1,17,45,73,6,12.17,5,15,10,15,5,13,16,52,14276
0,65,39,0,S,1,14,H,F,7,1,B,2,9,1723,617,91,0,21,50,44,0,0,A,1,0.077,16,0,0,1,0,10,34,38,3,12.67,6,16,10,16,4,10,19,65,21044
0,17,55,0,R,2,46,H,M,3,0,P,0,,774,323,69,0,25,38,38,0,0,F,1,0.2,25,0.5,25,1,1,6,14,25,1,25,0,25,25,25,5,11,17,17,13773
0,41,67,0,T,2,40,H,M,4,0,P,0,,693,407,56,0,21,42,22,0,0,A,2,0.125,20,0.143,20,2,1,12,27,50,3,16.67,10,20,10,20,6,12,23,35,11864
0,41,29,0,S,1,12,H,F,7,0,B,0,,1032,501,95,0,28,30,46,1,3,A,1,0.143,11.67,0,0,3,0,15,34,45,5,9,11,15,4,15,6,11,18,41,17952
0,101,58,0,S,2,17,U,F,,0,N,0,7,1115,296,30,0,26,21,37,1,0,A,4,0.35,12.29,0.4,12,7,4,23,58,139,13,10.69,12,17,5,14,6,14,18,93,17389
0,113,77,0,S,2,17,U,M,1,1,B,2,2,1115,296,30,0,26,21,37,1,1,S,2,0.211,12.5,0.222,15,4,2,26,61,105,9,11.67,10,15,5,15,6,13,18,113,17389
0,113,82,0,S,2,17,U,F,,1,N,0,2,1641,613,98,0,26,21,37,0,0,A,1,0.136,21.67,0.091,20,3,1,28,65,130,7,18.57,15,25,10,25,6,13,19,111,18782
1,53,28,0,S,1,12,H,F,7,1,B,0,8,1499,408,73,0,31,37,21,1,3,A,1,0.238,11,0.273,11.67,5,3,18,44,92,10,9.2,10,15,5,15,6,12,21,53,15991
0,17,27,0,T,1,35,H,M,7,1,B,0,,1085,512,92,0,31,36,21,0,0,F,1,0.143,15,0.333,15,1,1,5,13,15,1,15,0,15,15,15,3,8,21,21,17783
0,89,,0,T,1,35,H,M,6,0,M,1,8,1542,614,89,0,32,46,19,1,1,S,4,0.211,5,0.222,5,4,2,24,63,79,15,5.27,8,10,2,5,6,13,17,86,20943
0,29,51,0,U,1,03,H,F,2,1,B,12,,1444,429,67,0,24,29,35,1,0,A,4,0.545,12.5,0.5,16.67,6,3,10,23,85,7,12.14,15,20,5,15,6,12,17,28,22952
0,137,83,0,R,2,45,H,F,4,0,B,1,7,564,237,72,1,26,21,42,1,1,S,4,0.412,6,0.6,6,7,6,33,74,167,36,4.64,7,9,2,6,5,12,15,129,10545
0,53,56,0,R,1,42,H,F,7,1,B,16,8,936,403,84,0,31,40,30,0,0,A,1,0.095,25,0.1,25,2,1,19,45,120,5,24,5,25,20,25,6,12,24,53,14834
0,101,77,0,S,1,12,H,F,2,0,P,0,8,1159,487,85,0,23,38,18,1,1,S,2,0.294,13.6,0.5,13.6,5,5,25,64,132,11,12,6,16,10,12,6,13,17,93,19061
0,137,17,0,S,1,12,H,F,4,1,B,1,7,1159,487,85,0,23,38,18,1,0,A,1,0.154,11,0.167,12,2,1,16,47,103,14,7.36,12,15,3,12,2,5,21,126,19061
0,101,,0,R,2,49,U,M,,0,N,0,2,780,203,42,0,32,36,34,0,0,A,1,0.083,15,0,0,1,0,21,56,68,7,9.71,10,15,5,15,4,12,18,97,11863
0,17,37,0,S,1,13,U,M,6,0,P,0,,1548,607,87,0,28,34,29,0,0,N,2,0.286,13,0.333,10,2,1,7,16,26,2,13,6,16,10,16,5,11,15,21,28028
0,113,71,0,S,1,13,H,M,5,1,B,21,9,1884,676,97,0,34,25,43,0,0,A,1,0.091,25,0,0,2,0,28,64,130,8,16.25,15,25,10,25,6,13,18,104,29565
0,125,,0,S,1,13,H,F,4,0,P,0,9,1965,683,95,0,33,18,47,1,1,S,3,0.19,13.75,0.091,15,4,1,31,79,246,21,11.71,10,15,5,15,6,13,17,118,28110
0,29,65,0,R,1,42,U,M,2,0,P,0,,1008,438,73,0,22,34,19,0,0,A,1,0.154,16,0,0,2,0,8,22,32,2,16,2,17,15,17,4,10,18,31,15430
0,17,35,0,C,1,22,H,F,6,0,B,0,,1731,602,70,0,33,20,54,0,0,F,1,0.143,20,0.333,20,1,1,6,18,20,1,20,0,20,20,20,4,12,21,21,26101
0,41,49,0,C,1,24,H,F,7,0,P,0,,1713,515,56,0,20,40,36,0,0,A,1,0.1,20,0.111,20,2,1,14,34,50,3,16.67,10,20,10,20,6,12,18,41,23891
0,41,54,0,C,1,24,H,F,5,0,P,0,8,1467,594,98,0,31,22,29,0,0,A,3,0.211,15.75,0.25,14,4,2,14,37,68,5,13.6,15,20,5,20,6,13,18,44,18932
0,137,87,0,C,1,24,H,F,5,1,B,1,8,1837,461,93,0,21,44,29,1,4,A,1,0.19,8.5,0.2,8.5,4,2,30,69,83,18,4.61,8,10,2,10,5,11,21,127,20089
0,29,38,0,S,1,14,H,F,7,1,B,2,,1747,692,99,0,23,58,16,0,0,N,1,0.1,20,0.25,20,1,1,6,15,20,1,20,0,20,20,20,3,7,24,24,23379
0,41,67,0,C,1,24,H,F,7,1,B,11,,2223,754,96,1,16,44,31,0,0,A,2,0.105,15.5,0.125,25,2,1,13,31,39,4,9.75,22,25,3,25,6,13,18,41,28547
1,41,55,0,S,1,11,H,M,7,1,B,0,,1578,531,64,0,23,32,31,0,0,A,3,0.211,11,0.333,11.33,4,3,14,35,59,6,9.83,7,12,5,12,6,12,21,41,17870
0,77,46,0,S,1,14,H,F,4,1,B,5,,1747,692,99,0,23,58,16,0,0,A,1,0.071,15,0,0,1,0,16,41,40,3,13.33,5,15,10,15,4,9,26,75,23379
0,137,75,0,S,1,14,H,F,5,1,M,1,8,1660,608,96,1,23,50,24,0,0,A,2,0.133,20,0.167,20,2,1,23,60,86,7,12.29,15,20,5,20,6,13,20,100,19351
1,137,57,0,S,1,14,H,F,7,0,P,0,9,860,294,92,0,55,13,67,1,0,A,1,0.045,35,0.091,35,1,1,33,74,216,12,18,30,35,5,25,6,14,17,128,15425
0,137,50,0,T,1,34,U,U,,1,N,0,9,1097,485,67,0,21,27,21,1,10,A,1,0.15,11.33,0.111,10,3,1,30,74,180,20,9,7,12,5,12,5,12,18,119,21132
0,17,,0,U,1,01,U,M,,0,N,0,,2750,599,42,0,32,18,51,0,0,F,1,0.2,100,0.5,100,1,1,6,16,100,1,100,0,100,100,100,5,14,16,16,60625
0,89,38,0,U,4,10,U,F,,0,N,0,9,0,54,0,0,0,0,0,1,0,A,1,0.091,27.5,0.091,25,2,1,25,64,135,7,19.29,20,30,10,30,6,13,18,89,7168
1,41,62,0,U,1,02,H,M,6,1,B,0,9,2906,688,97,0,18,0,0,0,0,A,2,0.105,13.5,0,0,2,0,14,37,53,5,10.6,10,15,5,15,5,13,15,44,26708
1,53,55,0,U,1,01,U,M,,0,N,0,8,0,0,0,0,15,76,11,0,0,A,1,0.095,17.5,0.182,17.5,2,2,18,45,68,6,11.33,15,20,5,20,6,13,17,53,0
0,17,,0,U,1,01,U,M,,0,N,0,,0,97,7,0,22,99,0,0,0,F,1,0.167,25,0,0,1,0,6,17,25,1,25,0,25,25,25,5,11,20,20,17729
1,29,33,0,U,1,03,U,F,5,0,P,0,,747,458,93,0,15,43,20,0,0,A,1,0.154,10,0.4,10,2,2,8,23,20,2,10,10,15,5,15,4,12,16,31,14965
0,65,78,0,C,1,22,H,M,1,1,M,1,2,1833,121,11,1,9,60,17,0,0,A,2,0.15,14.67,0.1,16,3,1,17,38,97,8,12.13,10,16,6,6,4,8,16,56,13560
0,17,,0,U,3,08,U,F,1,1,P,0,,609,231,38,0,16,38,39,0,0,F,1,0.143,15,0,0,1,0,5,12,15,1,15,0,15,15,15,3,8,20,20,10083
0,41,59,0,U,3,08,U,F,1,1,P,0,,359,122,56,0,24,51,42,0,0,A,1,0.071,16,0,0,1,0,9,24,26,2,13,6,16,10,16,4,10,19,42,7133
0,65,29,0,U,4,10,U,F,2,0,P,0,0,344,150,28,0,11,0,44,0,0,A,1,0.136,14,0.273,14,3,3,18,43,76,7,10.86,17,20,3,20,6,12,22,57,5843
0,65,54,0,U,4,10,H,F,3,0,P,0,3,498,281,56,0,13,14,17,1,1,S,2,0.111,16,0.25,16,2,2,19,49,95,10,9.5,12,17,5,17,6,13,21,57,9125
0,137,36,0,U,4,10,U,F,1,0,P,0,0,425,165,18,0,2,0,47,1,1,S,2,0.105,21,0,0,2,0,31,70,131.5,11,11.95,16,21,5,21,6,13,17,125,5254
0,137,83,0,U,3,08,H,M,2,1,B,4,4,618,220,54,0,30,15,50,1,1,S,3,0.364,5.75,0.6,5.67,4,3,21,51,127,25,5.08,4,7,3,3,3,7,15,130,10219
0,17,,0,U,4,10,U,F,,0,N,0,,342,179,36,0,6,50,50,0,0,E,1,0.5,15,0,0,1,0,3,9,15,1,15,0,15,15,15,2,7,15,15,5192
0,17,39,0,U,4,10,U,F,1,1,B,1,,484,196,46,0,17,19,0,0,0,F,1,0.2,20,0.5,20,1,1,5,13,20,1,20,0,20,20,20,4,10,17,17,7411
0,17,69,0,U,4,10,U,F,1,1,B,0,,75,56,0,0,0,0,0,0,0,F,1,0.2,25,0.5,25,1,1,6,14,25,1,25,0,25,25,25,5,11,17,17,2582
0,17,69,0,U,3,08,H,M,3,1,B,2,,735,279,56,1,32,44,24,0,0,F,1,0.2,15,0.5,15,1,1,5,13,15,1,15,0,15,15,15,4,10,17,17,13276
0,17,,0,U,3,08,U,M,,0,N,0,,507,302,48,0,22,20,46,0,0,N,1,0.143,20,0.333,20,1,1,5,13,20,1,20,0,20,20,20,3,8,21,21,10216
0,29,57,0,U,4,10,H,M,5,1,B,5,,533,283,62,0,23,31,24,0,0,A,1,0.154,12.5,0.333,12.5,2,2,9,21,25,2,12.5,5,15,10,15,4,9,24,29,9130
0,53,33,0,U,3,08,U,F,5,1,P,0,3,836,263,35,1,32,44,24,0,0,A,1,0.056,15,0,0,1,0,15,42,40,4,10,10,15,5,15,4,10,26,53,10831
0,89,69,0,U,4,10,H,M,1,1,P,0,4,455,163,32,0,31,27,38,1,0,A,3,0.125,8,0.167,5,2,1,17,42,47.98,7,6.85,8,11,3,6,4,9,15,77,6358
1,137,71,0,U,4,10,H,F,1,0,B,0,,521,216,50,0,26,24,44,1,1,S,2,0.222,8.75,0.2,5,4,2,26,61,79,15,5.27,14,15,1,5,3,5,25,128,9845
0,41,65,0,U,1,01,H,F,7,1,B,29,,4684,440,53,0,17,21,32,0,0,A,2,0.05,25,0.111,25,1,1,14,37,75,3,25,0,25,25,25,6,13,18,41,52748
